1.0,-0.0436,-0.9962,0.1305,0.9848,-0.2164,-0.0
1.0,-0.048,-0.9954,0.1435,0.9816,-0.2377,-0.0
1.0,-0.0523,-0.9945,0.1564,0.9781,-0.2588,-0.0
1.0,-0.0567,-0.9936,0.1693,0.9744,-0.2798,-0.0
1.0,-0.061,-0.9925,0.1822,0.9703,-0.3007,-0.0
1.0,-0.0654,-0.9914,0.1951,0.9659,-0.3214,-0.0
1.0,-0.0698,-0.9903,0.2079,0.9613,-0.342,-0.0
1.0,-0.0741,-0.989,0.2207,0.9563,-0.3624,-0.0
1.0,-0.0785,-0.9877,0.2334,0.9511,-0.3827,-0.0
1.0,-0.0828,-0.9863,0.2462,0.9455,-0.4027,-0.0
1.0,-0.0872,-0.9848,0.2588,0.9397,-0.4226,-0.0
1.0,-0.0915,-0.9833,0.2714,0.9336,-0.4423,-0.0
1.0,-0.0958,-0.9816,0.284,0.9272,-0.4617,-0.0
1.0,-0.1002,-0.9799,0.2965,0.9205,-0.481,-0.0
1.0,-0.1045,-0.9781,0.309,0.9135,-0.5,-0.0
1.0,-0.1089,-0.9763,0.3214,0.9063,-0.5188,-0.0
1.0,-0.1132,-0.9744,0.3338,0.8988,-0.5373,-0.0
1.0,-0.1175,-0.9724,0.3461,0.891,-0.5556,-0.0
1.0,-0.1219,-0.9703,0.3584,0.8829,-0.5736,-0.0
1.0,-0.1262,-0.9681,0.3706,0.8746,-0.5913,-0.0
1.0,-0.1305,-0.9659,0.3827,0.866,-0.6088,-0.0
1.0,-0.1349,-0.9636,0.3947,0.8572,-0.6259,-0.0
1.0,-0.1392,-0.9613,0.4067,0.848,-0.6428,-0.0
1.0,-0.1435,-0.9588,0.4187,0.8387,-0.6593,-0.0
